Folder,Form,RecordPosition,AuditAction,error
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W1D3 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D1 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D1 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002002_0001,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002002_0001,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0002,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,7.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,8.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,9.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,10.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,11.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,12.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,13.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,14.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,15.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,16.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,17.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,18.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,19.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,20.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,21.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,22.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,23.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_3002004_0004,,24.0,Record Inactivated.,None is not of type 'string'
Disposition,,2.0,Record Inactivated.,None is not of type 'string'
Prior or Concomitant Medication (1),,29.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Survival (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W13D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W19D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
